ICA,sp_rho,sp_rho_t0s0,sp_rho_t0s1,sp_rho_t0t1,sp_rho_s0s1,sp_rho_s0t1,sp_rho_s1t1,prop_harmed,prop_protected,prop_always,prop_never,c12,c23,c34,c13_2,c24_3,c14_23,r12,r23,r34,r13_2,r24_3,r14_23
0.35868099363461725,0.5298165709206628,0.6906141666965666,0.47475879425435175,0.5480928422757136,0.7641120004204799,0.5200542582421703,0.6845891443435658,0.1378,0.1206,0.5612,0.1803999999999999,0.45790844530796826,0.865943685348012,0.5051118895052282,0,0,0.4639149302025967,0,0,0,0,0,0
0.4587386101312968,0.6094104284084171,0.6964019507680779,0.35077715166308604,0.5165023584200943,0.4906090597843623,0.3921169215726768,0.6845891443435658,0.146,0.1328,0.553,0.1681999999999999,0.45790844530796826,0.5282501543739563,0.5051118895052282,0,0,0.5242364605151076,0,0,0,0,0,0
0.4794623407751154,0.6072727653149106,0.6933764717670589,0.48043344577733776,0.728543024309721,0.6958524830340992,0.536756351774254,0.6845891443435658,0.1122,0.0912,0.5868,0.2098,0.45790844530796826,0.7311380569259778,0.5051118895052282,0,0,0.7467002265502284,0,0,0,0,0,0
0.36882950324163255,0.5349804613352185,0.6916399600495983,0.47480005169600203,0.5763182907967316,0.7503606335664252,0.5221425784857031,0.6845891443435658,0.1352,0.1162,0.5638,0.18480000000000008,0.45790844530796826,0.8416357925844523,0.5051118895052282,0,0,0.5094756932500312,0,0,0,0,0,0
0.3887200139235456,0.5448495916819837,0.6926621726024869,0.4888537896661515,0.6439415957096637,0.7517059881802395,0.5409493197499727,0.6845891443435658,0.1248,0.1062,0.5742,0.19479999999999997,0.45790844530796826,0.8246787618570003,0.5051118895052282,0,0,0.6054513506380808,0,0,0,0,0,0
0.382535693565218,0.5653128810765152,0.6892162173286487,0.3574266284090651,0.31545031405801255,0.6133049391881975,0.388337226989489,0.6845891443435658,0.1788,0.1626,0.5202,0.13840000000000008,0.45790844530796826,0.7313089220566905,0.5051118895052282,0,0,0.1854978006133939,0,0,0,0,0,0
0.3518602499910093,0.5280769925790797,0.6888580423703217,0.4714466648098665,0.5023614848944593,0.7796122192164887,0.5136140447045617,0.6845891443435658,0.147,0.13,0.552,0.17099999999999993,0.45790844530796826,0.8963398252831348,0.5051118895052282,0,0,0.3926194378592398,0,0,0,0,0,0
0.38629539701191407,0.5638736296269451,0.6906234253209369,0.37063955975358237,0.3767857202874288,0.6100388714095548,0.40585167975406716,0.6845891443435658,0.1692,0.152,0.5298,0.1489999999999999,0.45790844530796826,0.7139426547736848,0.5051118895052282,0,0,0.2751480272554931,0,0,0,0,0,0
0.4302473141334061,0.586404603008184,0.6950681697227267,0.38721140988845637,0.5265319405812775,0.5700750990270039,0.43090294008411756,0.6845891443435658,0.1438,0.1296,0.5552,0.17139999999999989,0.45790844530796826,0.6281427692571218,0.5051118895052282,0,0,0.5072080158336912,0,0,0,0,0,0
0.550182425816538,0.6644307394412294,0.6948790903231635,0.40735377616615104,0.6905610070784401,0.5438322416252895,0.4582562443142497,0.6845891443435658,0.1206,0.1004,0.5784,0.2005999999999999,0.45790844530796826,0.5497366428722176,0.5051118895052282,0,0,0.7527036843728724,0,0,0,0,0,0
0.4858702539128815,0.6236847498113899,0.6959482991019319,0.38851345755653827,0.6067255167170207,0.5358035888881435,0.43545850909834033,0.6845891443435658,0.1326,0.1166,0.5664,0.1843999999999999,0.45790844530796826,0.5627669829293139,0.5051118895052282,0,0,0.6365052832065108,0,0,0,0,0,0
0.3999034414581829,0.5712365746574629,0.6927673248626929,0.3644499366579974,0.4152808392032335,0.5741344079253762,0.4018278076251122,0.6845891443435658,0.164,0.146,0.535,0.15499999999999992,0.45790844530796826,0.6600294106501378,0.5051118895052282,0,0,0.34431264013776947,0,0,0,0,0,0
0.38421933679886067,0.5559424095016964,0.6917643345825734,0.40787350108294,0.45879154695966184,0.6528545686101827,0.44858505579940217,0.6845891443435658,0.1544,0.1394,0.5446,0.16160000000000008,0.45790844530796826,0.7492637583065381,0.5051118895052282,0,0,0.37728126823437225,0,0,0,0,0,0
0.39978714063915666,0.552160550502422,0.6929423319096931,0.4886973454678938,0.6591293297891732,0.7445384191895367,0.5418411864736474,0.6845891443435658,0.1218,0.1038,0.5772,0.19719999999999993,0.45790844530796826,0.8114659898685768,0.5051118895052282,0,0,0.6298978626767807,0,0,0,0,0,0
0.38993620369833937,0.5651169776126791,0.6914174876246993,0.37152809575712376,0.3945201532208061,0.6021854611114185,0.4077440037977601,0.6845891443435658,0.1664,0.1482,0.5326,0.15280000000000005,0.45790844530796826,0.7001599731323763,0.5051118895052282,0,0,0.30363818581578383,0,0,0,0,0,0
0.34557039859079697,0.5205369780374791,0.6890118714324748,0.49124077811363104,0.5428374929454997,0.8052187394407495,0.5352513866900555,0.6845891443435658,0.1394,0.1206,0.5596,0.1804,0.45790844530796826,0.9180380469226739,0.5051118895052282,0,0,0.44115697613784777,0,0,0,0,0,0
0.5330029042402008,0.6476717966268718,0.6939317193732687,0.45375128295005124,0.734119078452763,0.6321506803580271,0.5090304048092161,0.6845891443435658,0.1116,0.0912,0.5874,0.20979999999999988,0.45790844530796826,0.649936305092237,0.5051118895052282,0,0,0.7790195732420367,0,0,0,0,0,0
0.38656915521215984,0.5612024335520973,0.6913912403596495,0.3851405984136239,0.41351655343666205,0.6238656471306259,0.4228899940035997,0.6845891443435658,0.163,0.1456,0.536,0.15539999999999998,0.45790844530796826,0.7231641112229313,0.5051118895052282,0,0,0.3228939772202894,0,0,0,0,0,0
0.39121356936219487,0.5724494726899788,0.6900680662587226,0.3324473310258932,0.30502528733701145,0.5604545637621825,0.3623206180768247,0.6845891443435658,0.1808,0.1642,0.5182,0.13680000000000003,0.45790844530796826,0.6671967409856228,0.5051118895052282,0,0,0.19026981736423942,0,0,0,0,0,0
0.38069266216976505,0.5446217417208696,0.69255725227829,0.46137807583112295,0.5717628984225159,0.7212523331060933,0.5088907839396313,0.6845891443435658,0.1364,0.1176,0.5626,0.1834,0.45790844530796826,0.8066674327688481,0.5051118895052282,0,0,0.5140163384008968,0,0,0,0,0,0
0.4005719607528625,0.5749442046297681,0.6923690497427619,0.3420055700642228,0.3708786394111455,0.545990075183603,0.37633445172537805,0.6845891443435658,0.1696,0.1542,0.5294,0.14680000000000004,0.45790844530796826,0.6340540381228481,0.5051118895052282,0,0,0.2908879888029496,0,0,0,0,0,0
0.40753603179868125,0.5656271150090846,0.6939438913097556,0.4354826360113054,0.571144851453794,0.6613426392537055,0.4831766191030647,0.6845891443435658,0.1374,0.1202,0.5616,0.18080000000000007,0.45790844530796826,0.7317148897669714,0.5051118895052282,0,0,0.5362236153661861,0,0,0,0,0,0
0.36126929857370105,0.5322257633050305,0.6908380701935227,0.46948855311554205,0.5417320594292823,0.7548110471524418,0.5144626907865075,0.6845891443435658,0.1386,0.1232,0.5604,0.17779999999999996,0.45790844530796826,0.856141714311911,0.5051118895052282,0,0,0.4582037140653558,0,0,0,0,0,0
0.5077364596404761,0.6373566970142678,0.6957760515750421,0.39508449778737986,0.6380526836021072,0.537039227209569,0.4433019144680765,0.6845891443435658,0.1272,0.1092,0.5718,0.19180000000000008,0.45790844530796826,0.5558812565189097,0.5051118895052282,0,0,0.6807618453383534,0,0,0,0,0,0
0.3515016636683973,0.5288212164808487,0.688463026546521,0.47003951537758054,0.4910619408584776,0.7822156006966239,0.5113617339904692,0.6845891443435658,0.1486,0.132,0.5504,0.16899999999999993,0.45790844530796826,0.902279664678461,0.5051118895052282,0,0,0.3755119794078505,0,0,0,0,0,0
0.40784080216551566,0.5721532236861289,0.6938546069861842,0.3887964566398582,0.48443909259356366,0.5947515049740602,0.43050237536409497,0.6845891443435658,0.1522,0.1362,0.5468,0.16480000000000006,0.45790844530796826,0.6701626931137753,0.5051118895052282,0,0,0.4366787660177555,0,0,0,0,0,0
0.3531327037513622,0.5248254104330163,0.6900626401465055,0.48514995322999804,0.5585003405480136,0.7834170082006803,0.5307741892949674,0.6845891443435658,0.1368,0.1174,0.5622,0.18359999999999999,0.45790844530796826,0.8871575414569626,0.5051118895052282,0,0,0.47151308445110274,0,0,0,0,0,0
0.3938358252741867,0.5692842915073716,0.6916717866428714,0.3577859329034373,0.3789445140377805,0.5783325892773036,0.3928009330240373,0.6845891443435658,0.1684,0.1528,0.5306,0.1482000000000001,0.45790844530796826,0.6735406697053263,0.5051118895052282,0,0,0.29013762712409247,0,0,0,0,0,0
0.49408445897949704,0.6218747093869883,0.6942809245712369,0.4502851995474079,0.6987294530051781,0.6381632935585317,0.5038357365054295,0.6845891443435658,0.1176,0.0988,0.5814,0.20219999999999994,0.45790844530796826,0.6678098765703436,0.5051118895052282,0,0,0.7270417283774386,0,0,0,0,0,0
0.38262777519116264,0.5637615971424638,0.6897155349486214,0.3657615885504635,0.3424849066273962,0.6174745216589808,0.39850246742809864,0.6845891443435658,0.1746,0.1592,0.5244,0.14180000000000004,0.45790844530796826,0.730752571716949,0.5051118895052282,0,0,0.22289433964826158,0,0,0,0,0,0
0.3606452846642445,0.5442401048416041,0.6866899862515994,0.4402869664754786,0.38689328181173127,0.7687275943971037,0.47451732064469276,0.6845891443435658,0.1676,0.149,0.5314,0.15200000000000002,0.45790844530796826,0.9093702837298446,0.5051118895052282,0,0,0.23161798743503048,0,0,0,0,0,0
0.3677223325210611,0.5535116734684669,0.6864557904022316,0.4192133588805343,0.33248159016326356,0.7496583230743328,0.4495998559039942,0.6845891443435658,0.1772,0.1588,0.5218,0.14219999999999988,0.45790844530796826,0.8976581327870777,0.5051118895052282,0,0,0.16062920412131765,0,0,0,0,0,0
0.4844241331376664,0.6139061050362442,0.6939593028623721,0.4604160794726431,0.7042968812598752,0.6594156307926251,0.5147148345085933,0.6845891443435658,0.116,0.0966,0.583,0.20440000000000003,0.45790844530796826,0.6927207037476674,0.5051118895052282,0,0,0.7267039368450646,0,0,0,0,0,0
0.37678281282717596,0.5334908527956341,0.691780326935213,0.5081590896703635,0.6675179655487186,0.7860398859375954,0.5612743323709732,0.6845891443435658,0.121,0.1014,0.578,0.1996,0.45790844530796826,0.8608277777309238,0.5051118895052282,0,0,0.6256692848601331,0,0,0,0,0,0
0.373698525391564,0.511090525243621,0.6881003870120154,0.5802440826017632,0.8285894811115792,0.8873808013192319,0.6410529434981177,0.6845891443435658,0.0908,0.0666,0.6082,0.23440000000000005,0.45790844530796826,0.937967290712087,0.5051118895052282,0,0,0.8114793046047325,0,0,0,0,0,0
0.4064681347869177,0.5672931944037277,0.693929377645175,0.419511450412458,0.5391235478049419,0.6392112937284516,0.46495767011830674,0.6845891443435658,0.141,0.125,0.558,0.17599999999999993,0.45790844530796826,0.7124292086186274,0.5051118895052282,0,0,0.4984795768151483,0,0,0,0,0,0
0.39383405461561016,0.5460949199557967,0.6924547402101895,0.5006354496574179,0.6745189306607572,0.7654778939471156,0.5544700604188023,0.6845891443435658,0.1188,0.1006,0.5802,0.2003999999999999,0.45790844530796826,0.8331629219750541,0.5051118895052282,0,0,0.643616120062267,0,0,0,0,0,0
0.47973018793938893,0.6107105971644238,0.6939545293581811,0.46096674202266963,0.7007895222715808,0.6622388353855533,0.5151955192958207,0.6845891443435658,0.1162,0.0968,0.5828,0.20420000000000005,0.45790844530796826,0.6971416074767609,0.5051118895052282,0,0,0.7207252857503234,0,0,0,0,0,0
0.40178643299544625,0.5710342118333683,0.6930290840411633,0.37237813355112526,0.4369050481962019,0.5811149487485979,0.41114467740578703,0.6845891443435658,0.1598,0.1434,0.5392,0.15760000000000007,0.45790844530796826,0.6640672247690603,0.5051118895052282,0,0,0.3730093203293029,0,0,0,0,0,0
0.3613710829488197,0.5374109198324367,0.6897804823112192,0.4467851102554044,0.471342627973705,0.7381209820368392,0.487943076317723,0.6845891443435658,0.1522,0.137,0.5468,0.16400000000000003,0.45790844530796826,0.8522115829264407,0.5051118895052282,0,0,0.36352995326537235,0,0,0,0,0,0
0.40062588735743565,0.5788177952807118,0.6914824106032963,0.316822826784913,0.3170369469214778,0.5171445317257812,0.3471951315518052,0.6845891443435658,0.1804,0.1622,0.5186,0.13880000000000003,0.45790844530796826,0.6092746366171801,0.5051118895052282,0,0,0.2240102348931418,0,0,0,0,0,0
0.39570721015939925,0.5471787896631515,0.69247900238716,0.5016817602272704,0.6789882899435316,0.7660383689455347,0.5558382994175318,0.6845891443435658,0.1184,0.0996,0.5806,0.2013999999999999,0.45790844530796826,0.8325659169062974,0.5051118895052282,0,0,0.6497881228515351,0,0,0,0,0,0
0.5008104587115201,0.6320675970587039,0.6956070974242838,0.401157875918315,0.6391722174068887,0.5503870357754813,0.44977876919115073,0.6845891443435658,0.1258,0.1094,0.5732,0.19159999999999988,0.45790844530796826,0.5728096799538778,0.5051118895052282,0,0,0.6769693539192999,0,0,0,0,0,0
0.4585713334857895,0.6029554253982169,0.6953211984688479,0.4103851280634051,0.6052093076323722,0.5868281170091246,0.4585694941507797,0.6845891443435658,0.1306,0.1168,0.5684,0.18419999999999992,0.45790844530796826,0.6284520161189059,0.5051118895052282,0,0,0.6142191471584115,0,0,0,0,0,0
0.4784049659044889,0.6179078827643153,0.695742351829694,0.39549130241165203,0.6076484429939376,0.5513393888375755,0.4428262159210486,0.6845891443435658,0.132,0.1162,0.567,0.18480000000000008,0.45790844530796826,0.5825601944102932,0.5051118895052282,0,0,0.6316664117919132,0,0,0,0,0,0
0.39864690024835203,0.5765638868385554,0.6915276900611075,0.3257644113345764,0.32775220162208807,0.5320574953622998,0.3571365789894631,0.6845891443435658,0.1792,0.1602,0.5198,0.14079999999999993,0.45790844530796826,0.6258302341902942,0.5051118895052282,0,0,0.23394669080063646,0,0,0,0,0,0
0.4940342698068012,0.6296036802561471,0.6959986402559455,0.38242228409689133,0.6073596539583861,0.5215945876157835,0.4289450437178017,0.6845891443435658,0.1328,0.116,0.5662,0.18499999999999994,0.45790844530796826,0.5444131797698161,0.5051118895052282,0,0,0.6430441368544186,0,0,0,0,0,0
0.3793643436927677,0.5450736758509469,0.6923748732949949,0.45491692018067675,0.5542737099789483,0.7146475112419004,0.5013307146132285,0.6845891443435658,0.1394,0.1208,0.5596,0.18020000000000003,0.45790844530796826,0.8029650643745828,0.5051118895052282,0,0,0.4915248022659391,0,0,0,0,0,0
